,event_type,time_stamp,node
4082,1,565,247
4083,9,565,55
4084,1,565,247
4085,0,565,247
4086,3,565,70
4087,3,565,70
4088,2,565,184
4089,4,565,70
4090,0,565,55
4091,10,565,55
4092,11,565,55
4093,2,565,394
4094,4,565,55
4095,14,565,55
4096,12,565,55
4097,1,566,247
4098,0,566,247
4099,0,566,55
4100,11,566,55
4101,12,566,55
4102,14,566,55
4103,1,566,247
4104,0,566,247
4105,9,566,55
4106,0,567,55
4107,11,567,55
4108,0,567,247
4109,1,567,247
4110,0,567,247
4111,1,567,247
4112,0,567,55
4113,9,567,55
4114,12,568,55
4115,14,568,55
4116,0,568,55
4117,4,568,107
4118,12,568,55
4119,14,568,55
4120,9,568,55
4121,2,568,198
4122,0,569,55
4123,11,569,55
4124,9,569,55
4125,9,570,55
4126,0,570,55
4127,3,570,377
4128,5,570,107
4129,3,570,107
4130,3,570,70
4131,2,570,184
4132,0,570,247
4133,1,570,247
4134,0,571,247
4135,1,571,247
4136,2,571,394
4137,7,571,33
4138,8,571,33
4139,8,571,227
4140,7,571,227
4141,8,571,270
4142,7,571,270
4143,7,571,18
4144,8,571,18
4145,7,571,136
4146,8,571,136
4147,7,571,98
4148,8,571,98
4149,15,572,261
4150,0,572,261
4151,1,572,261
4152,8,572,279
4153,7,572,279
4154,7,573,265
4155,8,573,140
4156,7,573,140
4157,8,573,265
4158,0,573,247
4159,1,573,247
4160,0,574,247
4161,1,574,247
4162,0,574,55
4163,2,574,198
4164,11,574,55
4165,0,574,55
4166,0,574,247
4167,1,574,247
4168,0,575,247
4169,1,575,247
4170,11,575,30
4171,0,575,84
4172,1,575,30
4173,1,575,84
4174,3,575,107
4175,5,575,107
4176,10,575,107
4177,4,575,107
4178,14,575,84
4179,12,575,84
4180,3,575,377
4181,2,575,184
4182,0,575,247
4183,1,575,247
4184,11,575,55
4185,0,575,55
4186,3,576,70
4187,1,576,247
4188,0,576,247
4189,1,576,247
4190,0,576,247
4191,2,576,394
4192,0,577,247
4193,1,577,247
4194,0,579,55
4195,11,579,55
4196,4,579,107
4197,2,579,198
4198,10,579,436
4199,3,580,377
4200,2,580,184
4201,5,580,107
4202,3,580,107
4203,0,580,247
4204,1,580,247
4205,11,581,55
4206,0,581,55
4207,0,581,247
4208,3,581,70
4209,1,581,247
4210,0,582,55
4211,2,582,394
4212,9,582,55
4213,11,583,55
4214,0,583,55
4215,9,583,55
4216,0,583,247
4217,1,583,247
4218,0,584,247
4219,1,584,247
4220,0,584,55
4221,0,584,247
4222,1,584,247
4223,0,585,247
4224,1,585,247
4225,2,585,198
4226,0,585,247
4227,1,585,247
4228,3,586,107
4229,5,586,107
4230,10,586,107
4231,4,586,107
4232,3,586,377
4233,0,586,247
4234,1,586,247
4235,3,586,70
4236,3,586,70
4237,4,586,70
4238,0,586,247
4239,1,586,247
4240,0,587,55
4241,16,587,55
4242,0,587,247
4243,1,587,247
4244,0,587,258
4245,0,587,55
4246,11,587,55
4247,14,587,55
4248,12,587,55
4249,2,587,394
4250,9,588,55
4251,0,588,55
4252,9,588,55
4253,14,588,55
4254,12,588,55
4255,4,589,107
4256,11,590,55
4257,0,590,55
4258,0,590,55
4259,11,590,55
4260,0,590,55
4261,2,591,198
4262,0,591,247
4263,1,591,247
4264,12,591,55
4265,14,591,55
4266,2,591,184
4267,3,591,377
4268,5,591,107
4269,3,591,107
4270,0,591,247
4271,11,591,55
4272,1,591,247
4273,3,591,70
4274,0,593,55
4275,11,593,55
4276,2,593,394
4277,0,593,247
4278,1,593,247
4279,9,593,55
4280,0,594,247
4281,1,594,247
4282,0,594,247
4283,1,594,247
4284,0,595,247
4285,0,595,55
4286,11,595,55
4287,1,595,247
4288,0,595,84
4289,1,595,30
4290,1,595,84
4291,11,595,30
4292,10,595,436
4293,0,595,247
4294,1,595,247
4295,0,596,247
4296,1,596,247
4297,2,596,184
4298,11,596,55
4299,0,596,55
4300,0,596,247
4301,1,596,247
4302,10,596,107
4303,5,596,107
4304,3,596,107
4305,2,596,198
4306,3,596,377
4307,4,596,107
4308,21,596,295
4309,9,596,296
4310,1,596,296
4311,0,597,247
4312,1,597,247
4313,3,597,70
4314,4,597,70
4315,0,597,247
4316,1,597,247
4317,2,599,394
4318,4,600,107
4319,16,600,55
4320,0,601,247
4321,1,601,247
4322,2,601,184
4323,3,601,34
4324,3,601,377
4325,5,601,107
4326,3,601,107
4327,11,601,55
4328,0,602,55
4329,2,602,198
4330,3,602,70
4331,11,602,55
4332,0,603,247
4333,1,603,247
4334,0,604,247
4335,1,604,247
4336,2,604,394
4337,1,606,296
4338,9,606,296
4339,2,606,184
4340,10,606,107
4341,5,606,107
4342,3,607,107
4343,4,607,107
4344,3,607,377
4345,21,607,295
4346,0,607,247
4347,1,607,247
4348,3,607,70
4349,4,607,70
4350,2,607,198
4351,21,607,70
4352,2,610,394
4353,4,610,107
4354,10,610,436
4355,0,611,247
4356,1,611,247
4357,0,611,258
4358,11,611,339
4359,0,611,247
4360,1,611,247
4361,2,611,184
4362,3,612,377
4363,0,612,258
4364,5,612,107
4365,3,612,107
4366,21,612,195
4367,21,612,310
4368,3,612,70
4369,2,613,198
4370,0,613,247
4371,15,613,247
4372,1,613,247
4373,0,614,247
4374,1,614,247
4375,0,614,247
4376,1,614,247
4377,0,615,107
4378,0,615,247
4379,1,615,247
4380,2,615,394
4381,1,615,247
4382,0,615,247
4383,0,616,247
4384,1,616,247
4385,0,616,247
4386,2,616,184
4387,1,616,247
4388,0,617,247
4389,15,617,247
4390,1,617,247
4391,3,617,107
4392,10,617,107
4393,5,617,107
4394,4,617,107
4395,3,617,377
4396,3,618,70
4397,3,618,70
4398,4,618,70
4399,2,618,198
4400,0,620,247
4401,1,620,247
4402,4,621,107
4403,2,621,394
4404,2,621,184
4405,3,622,377
4406,3,622,107
4407,5,622,107
4408,3,623,70
4409,0,623,247
4410,1,623,247
4411,15,623,247
4412,2,624,198
4413,0,624,247
4414,1,624,247
4415,0,624,247
4416,1,624,247
4417,0,624,258
4418,12,625,258
4419,0,625,247
4420,1,625,247
4421,0,625,16
4422,0,625,247
4423,1,625,247
4424,10,625,436
4425,0,626,247
4426,1,626,247
4427,2,626,394
4428,0,626,247
4429,1,626,247
4430,2,627,184
4431,0,627,247
4432,1,627,247
4433,10,627,107
4434,5,627,107
4435,3,627,107
4436,3,627,377
4437,4,627,107
4438,3,628,70
4439,4,628,70
4440,2,629,198
4441,0,631,247
4442,1,631,247
4443,1,631,296
4444,9,631,296
4445,4,631,107
4446,2,632,394
4447,2,632,184
4448,9,633,296
4449,3,633,377
4450,3,633,107
4451,5,633,107
4452,3,633,70
4453,0,633,247
4454,1,633,247
4455,0,634,247
4456,1,634,247
4457,0,634,247
4458,1,634,247
4459,2,635,198
4460,0,635,247
4461,1,635,247
4462,9,635,296
4463,1,635,247
4464,0,635,247
4465,1,636,296
4466,9,636,296
4467,0,636,247
4468,1,636,247
4469,0,636,247
4470,1,636,247
4471,2,637,184
4472,0,637,247
4473,1,637,247
4474,2,637,394
4475,3,638,64
4476,12,638,64
4477,10,638,107
4478,5,638,107
4479,3,638,377
4480,3,638,107
4481,4,638,107
4482,3,638,70
4483,4,638,70
4484,2,640,198
4485,0,641,247
4486,1,641,247
4487,10,641,436
4488,4,641,107
4489,2,642,184
4490,14,642,260
4491,12,642,260
4492,2,643,394
4493,2,643,394
4494,3,643,377
4495,0,643,247
4496,1,643,247
4497,3,643,107
4498,5,643,107
4499,21,643,310
4500,0,644,247
4501,1,644,247
4502,3,644,70
4503,0,644,247
4504,1,644,247
4505,0,645,247
4506,1,645,247
4507,0,645,247
4508,1,645,247
4509,1,646,247
4510,0,646,247
4511,2,646,198
4512,0,646,247
4513,1,646,247
4514,0,647,247
4515,1,647,247
4516,0,647,247
4517,1,647,247
4518,2,647,184
4519,2,648,394
4520,3,648,377
4521,10,648,107
4522,5,648,107
4523,3,648,107
4524,4,648,107
4525,3,649,70
4526,4,649,70
4527,3,649,64
4528,3,649,64
4529,9,650,296
4530,1,650,296
4531,0,651,247
4532,1,651,247
4533,22,651,304
4534,10,651,304
4535,9,651,304
4536,10,651,154
4537,9,651,175
4538,10,651,175
4539,9,651,154
4540,22,651,175
4541,4,651,304
4542,13,651,304
4543,13,651,175
4544,4,651,175
4545,4,651,154
4546,0,651,247
4547,1,651,247
4548,2,651,198
4549,4,652,107
4550,2,652,184
4551,1,653,247
4552,0,653,247
4553,3,653,377
4554,3,654,107
4555,5,654,107
4556,1,654,247
4557,0,654,247
4558,2,654,394
4559,3,654,70
4560,0,654,247
4561,1,654,247
4562,8,654,175
4563,7,654,175
4564,8,655,154
4565,7,655,154
4566,8,655,382
4567,7,655,382
4568,0,655,247
4569,1,655,247
4570,0,655,247
4571,1,655,247
4572,0,656,247
4573,1,656,247
4574,8,656,178
4575,7,656,178
4576,8,656,304
4577,7,656,304
4578,10,656,436
4579,0,656,247
4580,1,656,247
4581,0,657,247
4582,1,657,247
4583,2,657,198
4584,0,657,247
4585,1,657,247
4586,2,657,184
4587,11,658,339
4588,0,658,258
4589,10,658,178
4590,4,658,178
4591,3,659,377
4592,10,659,107
4593,5,659,107
4594,3,659,107
4595,4,659,107
4596,2,659,394
4597,3,659,70
4598,3,659,70
4599,4,659,70
4600,0,660,247
4601,1,660,247
4602,3,662,178
4603,4,662,76
4604,2,662,184
4605,4,662,107
4606,2,662,198
4607,0,663,247
4608,1,663,247
4609,0,664,247
4610,1,664,247
4611,3,664,377
4612,5,664,107
4613,3,664,107
4614,2,664,418
4615,9,664,418
4616,9,664,296
4617,3,664,70
4618,2,665,394
4619,11,665,339
4620,0,665,258
4621,6,665,339
4622,2,667,243
4623,0,667,247
4624,15,667,247
4625,5,667,76
4626,1,667,247
4627,2,667,76
4628,4,667,76
4629,0,667,247
4630,1,667,247
4631,4,668,76
4632,2,668,198
4633,3,669,107
4634,5,669,107
4635,10,669,107
4636,3,669,377
4637,4,669,107
4638,5,670,246
4639,3,670,70
4640,4,670,70
4641,2,670,386
4642,5,670,335
4643,5,670,226
4644,2,670,394
4645,9,670,386
4646,0,670,247
4647,1,670,247
4648,10,671,436
4649,2,672,243
4650,5,672,76
4651,2,672,76
4652,4,672,76
4653,2,672,184
4654,4,673,76
4655,4,673,107
4656,0,673,247
4657,1,673,247
4658,15,673,247
4659,2,674,198
4660,0,674,247
4661,1,674,247
4662,3,674,377
4663,0,674,247
4664,5,674,107
4665,1,674,247
4666,3,674,107
4667,3,675,70
4668,0,675,247
4669,1,675,247
4670,1,675,247
4671,0,675,247
4672,0,675,247
4673,1,675,247
4674,2,676,394
4675,0,676,247
4676,1,676,247
4677,0,676,247
4678,1,676,247
4679,0,677,247
4680,1,677,247
4681,15,677,247
4682,9,677,296
4683,1,677,296
4684,9,677,296
4685,2,678,76
4686,2,678,243
4687,5,678,76
4688,2,678,184
4689,1,678,247
4690,0,678,247
4691,4,678,107
4692,0,678,247
4693,15,678,247
4694,1,678,247
4695,0,679,247
4696,1,679,247
4697,2,679,198
4698,1,679,247
4699,0,679,247
4700,0,679,107
4701,10,680,107
4702,5,680,107
4703,3,680,107
4704,3,680,107
4705,4,680,107
4706,3,680,377
4707,0,680,247
4708,1,680,247
4709,3,680,70
4710,4,680,70
4711,0,680,247
4712,1,680,247
4713,0,681,247
4714,1,681,247
4715,2,681,394
4716,0,681,247
4717,1,681,247
4718,0,682,247
4719,1,682,247
4720,15,682,247
4721,2,683,184
4722,5,683,76
4723,2,683,76
4724,2,683,243
4725,4,683,76
4726,4,684,76
4727,2,685,198
4728,5,685,107
4729,3,685,107
4730,10,685,107
4731,3,685,377
4732,4,685,107
4733,3,685,70
4734,0,685,247
4735,1,685,247
4736,0,686,247
4737,1,686,247
4738,10,687,436
4739,2,687,394
4740,7,687,124
4741,8,687,124
4742,7,687,289
4743,8,687,289
4744,0,688,247
4745,1,688,247
4746,15,688,247
4747,2,688,184
4748,4,688,107
4749,5,688,76
4750,2,688,243
4751,2,688,76
4752,1,688,247
4753,0,688,247
4754,4,688,76
4755,4,689,76
4756,1,689,247
4757,0,689,247
4758,0,689,247
4759,1,689,247
4760,0,690,247
4761,1,690,247
4762,5,690,107
4763,3,690,107
4764,3,690,377
4765,2,690,198
4766,0,690,247
4767,1,690,247
4768,3,691,70
4769,4,691,70
4770,1,691,247
4771,0,691,247
4772,0,691,247
4773,1,691,247
4774,1,692,247
4775,0,692,247
4776,2,692,394
4777,2,693,184
4778,2,694,76
4779,5,694,76
4780,2,694,243
4781,3,695,107
4782,5,695,107
4783,10,695,107
4784,3,695,377
4785,4,695,107
4786,0,695,258
4787,11,695,339
4788,0,695,247
4789,1,695,247
4790,3,696,70
4791,2,696,198
4792,2,698,394
4793,1,698,247
4794,0,698,247
4795,2,698,260
4796,2,698,184
4797,1,698,247
4798,0,698,247
4799,0,699,107
4800,4,699,107
4801,12,699,107
4802,1,699,247
4803,0,699,247
4804,2,699,76
4805,2,699,243
4806,5,699,76
4807,0,699,107
4808,4,699,76
4809,1,699,247
4810,0,699,247
4811,4,700,76
4812,0,700,247
4813,1,700,247
4814,5,700,107
4815,3,700,107
4816,3,700,377
4817,1,700,247
4818,0,700,247
4819,3,701,70
4820,1,701,247
4821,0,701,247
4822,4,701,70
4823,2,701,198
4824,0,701,247
4825,1,701,247
4826,10,702,436
4827,2,703,184
4828,2,703,394
4829,0,703,107
4830,12,704,107
4831,5,704,76
4832,2,704,243
4833,2,705,76
4834,4,705,76
4835,4,705,76
4836,1,705,247
4837,0,705,247
4838,3,705,107
4839,10,706,107
4840,5,706,107
4841,4,706,107
4842,3,706,377
4843,18,706,308
4844,3,706,70
4845,0,706,107
4846,12,706,107
4847,2,707,198
4848,0,707,107
4849,0,707,107
4850,1,708,247
4851,0,708,247
4852,0,708,107
4853,2,708,184
4854,1,709,247
4855,0,709,247
4856,2,709,394
4857,0,709,247
4858,1,709,247
4859,4,709,107
4860,0,710,247
4861,1,710,247
4862,5,710,76
4863,2,710,243
4864,2,710,76
4865,4,710,76
4866,0,710,247
4867,1,710,247
4868,0,711,247
4869,1,711,247
4870,4,711,76
4871,5,711,107
4872,3,711,107
4873,3,711,377
4874,1,711,247
4875,0,711,247
4876,3,711,70
4877,4,711,70
4878,21,711,70
4879,1,712,247
4880,0,712,247
4881,2,712,198
4882,2,714,184
4883,0,714,107
4884,12,714,107
4885,2,714,260
4886,2,714,394
4887,0,715,107
4888,1,715,296
4889,9,715,296
4890,1,715,247
4891,0,715,247
4892,5,715,76
4893,2,715,243
4894,2,715,76
4895,4,715,76
4896,4,716,76
4897,12,716,260
4898,14,716,260
4899,5,716,107
4900,10,716,107
4901,3,716,107
4902,3,716,377
4903,4,716,107
4904,3,717,70
4905,10,717,436
4906,2,717,260
4907,0,717,107
4908,2,718,198
4909,1,718,247
4910,0,718,247
4911,0,718,107
4912,12,718,107
4913,2,718,184
4914,0,719,107
4915,1,719,247
4916,0,719,247
4917,0,719,107
4918,12,719,107
4919,14,719,107
4920,8,719,289
4921,7,719,289
4922,7,719,124
4923,8,719,124
4924,0,720,107
4925,4,720,107
4926,2,720,394
4927,0,720,107
4928,0,720,107
4929,5,721,76
4930,2,721,76
4931,2,721,243
4932,3,721,107
4933,5,721,107
4934,3,721,377
4935,0,722,247
4936,1,722,247
4937,3,722,70
4938,3,722,70
4939,4,722,70
4940,0,722,107
4941,0,722,107
4942,2,723,198
4943,0,723,258
4944,11,723,339
4945,2,724,184
4946,0,724,258
4947,11,724,339
4948,12,724,258
4949,1,725,247
4950,0,725,247
4951,2,725,394
4952,5,726,76
4953,2,726,76
4954,2,726,243
4955,4,726,76
4956,5,726,107
4957,10,726,107
4958,3,726,107
4959,3,726,377
4960,4,726,107
4961,0,727,107
4962,4,727,76
4963,3,727,70
4964,0,727,107
4965,0,728,247
4966,1,728,247
4967,0,728,107
4968,1,729,247
4969,0,729,247
4970,2,729,198
4971,2,729,184
4972,1,729,247
4973,0,729,247
4974,9,730,296
4975,1,730,296
4976,1,730,247
4977,0,730,247
4978,0,730,107
4979,0,730,247
4980,1,730,247
4981,0,730,107
4982,11,730,339
4983,0,730,258
4984,4,730,107
4985,12,731,107
4986,1,731,247
4987,0,731,247
4988,2,731,394
4989,0,731,258
4990,1,731,247
4991,0,731,247
4992,9,731,296
4993,1,731,296
4994,12,731,258
4995,5,731,76
4996,2,731,243
4997,2,731,76
4998,4,732,76
4999,0,732,247
5000,1,732,247
5001,5,732,107
5002,3,732,107
5003,3,732,377
5004,4,732,76
5005,0,732,107
5006,12,732,107
5007,3,732,70
5008,3,732,70
5009,4,732,70
5010,0,732,107
5011,10,733,436
5012,0,733,107
5013,0,734,107
5014,12,734,107
5015,2,734,184
5016,9,734,296
5017,1,734,296
5018,2,734,198
5019,0,735,107
5020,0,735,334
5021,12,735,107
5022,0,735,247
5023,1,735,247
5024,16,735,107
5025,9,736,107
5026,17,736,107
5027,14,736,107
5028,8,736,124
5029,7,736,124
5030,0,736,107
5031,7,736,289
5032,8,736,289
5033,2,736,394
5034,5,737,76
5035,10,737,107
5036,2,737,76
5037,2,737,243
5038,5,737,107
5039,3,737,107
5040,3,737,377
5041,16,737,107
5042,9,737,107
5043,4,737,107
5044,17,737,107
5045,21,737,310
5046,4,737,76
5047,3,737,70
5048,0,738,107
5049,4,738,76
5050,0,738,247
5051,0,738,107
5052,1,738,247
5053,0,738,261
5054,1,738,261
5055,1,738,247
5056,0,738,247
5057,0,738,107
5058,1,739,247
5059,0,739,247
5060,2,739,184
5061,1,739,247
5062,0,739,247
5063,0,739,107
5064,12,740,107
5065,1,740,261
5066,0,740,261
5067,0,740,107
5068,1,740,247
5069,0,740,247
5070,0,740,107
5071,2,740,198
5072,0,740,261
5073,1,740,261
5074,0,740,261
5075,1,740,247
5076,0,740,247
5077,4,740,107
5078,0,741,258
5079,11,741,339
5080,12,741,258
5081,6,741,339
5082,1,741,247
5083,0,741,247
5084,0,741,107
5085,0,741,247
5086,1,741,247
5087,0,742,107
5088,0,742,247
5089,1,742,247
5090,2,742,394
5091,5,742,107
5092,3,742,107
5093,3,742,377
5094,5,742,76
5095,2,742,243
5096,2,742,76
5097,4,742,76
5098,0,742,107
5099,0,743,107
5100,3,743,70
5101,4,743,70
5102,4,743,76
5103,0,743,107
5104,0,743,107
5105,9,743,107
5106,12,743,107
5107,14,743,107
5108,0,743,107
5109,9,743,107
5110,0,744,107
5111,16,744,107
5112,2,744,184
5113,0,744,107
5114,17,744,107
5115,9,744,107
5116,0,744,107
5117,16,745,107
5118,17,745,107
5119,0,745,107
5120,2,745,198
5121,1,745,247
5122,0,745,247
5123,0,746,107
5124,0,746,258
5125,11,747,339
5126,0,747,258
5127,3,747,107
5128,10,747,107
5129,5,747,107
5130,3,747,377
5131,4,747,107
5132,2,747,394
5133,2,748,243
5134,2,748,76
5135,5,748,76
5136,12,748,260
5137,0,748,107
5138,4,748,76
5139,3,748,70
5140,10,748,436
5141,4,748,76
5142,0,748,247
5143,1,748,247
5144,14,748,260
5145,0,748,107
5146,0,748,247
5147,1,748,247
5148,12,749,107
5149,14,749,107
5150,0,749,107
5151,0,749,247
5152,1,749,247
5153,2,749,184
5154,0,749,247
5155,1,749,247
5156,0,750,107
5157,12,750,107
5158,0,750,247
5159,1,750,247
5160,1,750,261
5161,0,750,261
5162,0,750,107
5163,16,750,107
5164,14,750,107
5165,12,750,107
5166,17,750,107
5167,1,750,247
5168,0,750,107
5169,0,750,247
5170,4,751,107
5171,2,751,198
5172,1,751,247
5173,0,751,247
5174,0,751,258
5175,11,751,339
5176,0,751,107
5177,1,751,247
5178,0,751,247
5179,0,752,107
5180,0,752,261
5181,1,752,261
5182,5,753,107
5183,3,753,107
5184,3,753,377
5185,2,753,394
5186,0,753,107
5187,2,753,76
5188,5,753,76
5189,2,753,243
5190,14,753,107
5191,12,753,107
5192,3,753,70
5193,4,753,70
5194,4,753,76
5195,9,753,296
5196,1,753,296
5197,0,754,107
5198,4,754,76
5199,9,754,296
5200,0,754,107
5201,2,754,184
5202,12,755,107
5203,14,755,107
5204,0,755,247
5205,1,755,247
5206,0,756,107
5207,0,756,107
5208,2,757,198
5209,12,757,107
5210,3,758,107
5211,5,758,107
5212,10,758,107
5213,3,758,377
5214,4,758,107
5215,0,758,107
5216,1,758,247
5217,0,758,247
5218,3,758,70
5219,5,758,76
5220,2,758,243
5221,2,758,76
5222,2,758,394
5223,4,759,76
5224,0,759,247
5225,1,759,247
5226,4,759,76
5227,1,759,247
5228,0,759,247
5229,2,759,184
5230,0,760,247
5231,1,760,247
5232,0,760,107
5233,0,760,247
5234,1,760,247
5235,0,761,107
5236,0,761,247
5237,1,761,247
5238,12,761,107
5239,0,761,107
5240,1,761,247
5241,0,761,247
5242,4,761,107
5243,12,761,107
5244,0,762,247
5245,1,762,247
5246,2,762,198
5247,0,762,107
5248,12,762,107
5249,9,763,296
5250,1,763,296
5251,0,763,107
5252,3,763,107
5253,5,763,107
5254,16,763,107
5255,9,763,107
5256,17,763,107
5257,3,763,377
5258,12,763,107
5259,10,763,436
5260,14,763,107
5261,0,763,107
5262,3,764,70
5263,4,764,70
5264,0,764,410
5265,5,764,76
5266,2,764,243
5267,2,764,76
5268,2,764,394
5269,0,764,107
5270,2,765,184
5271,12,765,107
5272,0,765,16
5273,0,765,247
5274,1,765,247
5275,9,766,136
5276,10,766,136
5277,4,766,136
5278,5,766,136
5279,13,766,136
5280,11,767,339
5281,0,767,258
5282,12,767,258
5283,2,768,198
5284,0,768,107
5285,3,768,107
5286,10,768,107
5287,5,768,107
5288,2,768,18
5289,4,768,107
5290,3,768,377
5291,0,768,247
5292,1,768,247
5293,9,768,18
5294,1,769,247
5295,0,769,247
5296,3,769,70
5297,2,769,279
5298,0,769,247
5299,0,769,107
5300,1,769,247
5301,5,769,76
5302,2,769,76
5303,2,769,243
5304,4,769,76
5305,2,770,394
5306,0,770,107
5307,0,770,247
5308,1,770,247
5309,12,770,107
5310,2,770,184
5311,4,770,76
5312,5,770,279
5313,2,770,279
5314,1,770,247
5315,0,770,247
5316,0,770,107
5317,1,771,247
5318,0,771,247
5319,0,771,107
5320,1,771,247
5321,0,771,247
5322,0,771,107
5323,0,772,247
5324,1,772,247
5325,2,772,260
5326,4,772,107
5327,14,772,107
5328,12,772,107
5329,2,773,198
5330,5,773,107
5331,3,773,107
5332,3,774,377
5333,3,774,70
5334,3,774,70
5335,4,774,70
5336,5,774,136
5337,5,775,76
5338,2,775,243
5339,2,775,76
5340,4,775,76
5341,2,775,184
5342,4,775,76
5343,2,775,394
5344,0,775,247
5345,1,775,247
5346,0,776,107
5347,0,778,247
5348,1,778,247
5349,0,778,247
5350,1,778,247
5351,10,778,436
5352,3,779,107
5353,5,779,107
5354,10,779,107
5355,2,779,198
5356,4,779,107
5357,3,779,377
5358,3,779,70
5359,0,779,107
5360,9,779,136
5361,5,779,136
5362,4,779,136
5363,10,779,136
5364,13,780,136
5365,12,780,107
5366,2,780,184
5367,9,780,296
5368,5,780,76
5369,2,780,243
5370,2,780,76
5371,4,780,76
5372,2,781,394
5373,1,781,296
5374,9,781,296
5375,2,781,18
5376,9,781,18
5377,4,781,76
5378,2,781,279
5379,1,782,247
5380,0,782,247
5381,2,782,18
5382,5,782,18
5383,4,782,107
5384,0,782,107
5385,5,783,279
5386,2,783,279
5387,5,784,107
5388,3,784,107
5389,3,784,377
5390,2,784,198
5391,3,785,70
5392,3,785,70
5393,4,785,70
5394,2,785,184
5395,1,785,247
5396,5,785,76
5397,0,785,247
5398,2,785,243
5399,2,785,76
5400,0,786,107
5401,4,786,76
5402,1,786,296
5403,9,786,296
5404,4,786,76
5405,2,786,394
5406,5,787,136
5407,9,787,296
5408,0,787,107
5409,1,788,247
5410,0,788,247
5411,0,788,107
5412,1,788,247
5413,0,788,247
5414,9,788,296
5415,1,788,296
5416,0,789,107
5417,1,789,247
5418,0,789,247
5419,0,789,107
5420,3,789,107
5421,5,789,107
5422,10,789,107
5423,3,789,377
5424,4,789,107
5425,0,789,247
5426,1,789,247
5427,3,790,70
5428,2,790,198
5429,0,790,247
5430,1,790,247
5431,0,790,107
5432,0,790,247
5433,1,790,247
5434,9,791,296
5435,1,791,296
5436,0,791,107
5437,5,791,76
5438,2,791,76
5439,2,791,243
5440,1,791,247
5441,0,791,247
5442,4,791,76
5443,0,791,247
5444,1,791,247
5445,2,792,394
5446,0,792,247
5447,1,792,247
5448,9,792,296
5449,1,792,296
5450,2,792,260
5451,4,793,107
5452,7,793,68
5453,8,793,68
5454,10,794,436
5455,5,794,107
5456,3,794,107
5457,3,794,377
5458,0,794,107
5459,12,795,107
5460,9,795,296
5461,0,795,107
5462,3,795,70
5463,4,795,70
5464,3,795,70
5465,0,795,247
5466,1,795,247
5467,2,795,184
5468,2,795,198
5469,0,796,247
5470,1,796,247
5471,2,796,260
5472,0,796,107
5473,5,796,76
5474,2,796,243
5475,2,796,76
5476,9,796,296
5477,1,796,296
5478,0,796,107
5479,4,796,76
5480,2,797,394
5481,4,797,76
5482,1,797,296
5483,9,797,296
5484,0,798,247
5485,1,798,247
5486,0,798,107
5487,12,798,107
5488,0,799,247
5489,0,799,107
5490,1,799,247
5491,0,799,247
5492,1,799,247
5493,10,799,107
5494,5,799,107
5495,3,799,107
5496,0,800,247
5497,1,800,247
5498,4,800,107
5499,3,800,377
5500,1,800,247
5501,0,800,247
5502,3,800,70
5503,2,800,184
5504,0,800,107
5505,0,801,247
5506,1,801,247
5507,2,801,198
5508,0,801,247
5509,1,801,247
5510,0,802,247
5511,1,802,247
5512,2,802,76
5513,2,802,243
5514,5,802,76
5515,4,802,76
5516,4,802,76
5517,0,802,107
5518,1,802,296
5519,9,802,296
5520,0,803,107
5521,2,803,394
5522,4,803,107
5523,0,803,107
5524,12,803,107
5525,0,803,107
5526,0,804,107
5527,12,804,107
5528,14,804,107
5529,0,805,107
5530,5,805,107
5531,3,805,107
5532,3,805,377
5533,0,805,247
5534,1,805,247
5535,3,805,70
5536,4,805,70
5537,2,805,184
5538,0,806,107
5539,12,806,107
5540,2,806,198
5541,0,807,107
5542,9,807,107
5543,12,807,107
5544,0,807,107
5545,5,807,76
5546,2,807,243
5547,2,807,76
5548,0,807,261
5549,1,807,261
5550,0,807,107
5551,2,808,394
5552,1,808,247
5553,0,808,247
5554,1,809,247
5555,0,809,247
5556,10,809,436
5557,1,809,247
5558,0,809,247
5559,0,809,107
5560,12,809,107
5561,14,809,107
5562,7,810,160
5563,8,810,160
5564,0,810,247
5565,1,810,247
5566,0,810,107
5567,3,810,107
5568,5,810,107
5569,10,810,107
5570,4,810,107
5571,3,810,377
5572,14,810,107
5573,12,810,107
5574,1,810,247
5575,0,810,247
5576,3,811,70
5577,0,811,247
5578,1,811,247
5579,2,811,184
5580,0,811,79
5581,11,811,135
5582,1,811,247
5583,0,811,247
5584,0,811,79
5585,11,811,135
5586,0,812,247
5587,1,812,247
5588,16,812,79
5589,0,812,107
5590,11,812,135
5591,2,812,198
5592,0,812,79
5593,14,812,107
5594,12,812,107
5595,2,812,76
5596,5,812,76
5597,2,813,243
5598,0,813,107
5599,4,813,76
5600,0,813,107
5601,4,813,76
5602,9,813,107
5603,0,813,107
5604,4,814,107
5605,0,814,79
5606,2,814,394
5607,0,814,107
5608,0,814,79
5609,11,814,135
5610,11,814,79
5611,0,814,135
5612,0,814,107
5613,3,814,92
5614,9,814,107
5615,0,815,107
5616,12,815,107
5617,14,815,107
5618,5,815,107
5619,3,815,107
5620,0,815,247
5621,1,815,247
5622,3,815,377
5623,11,816,79
5624,0,816,135
5625,2,816,184
5626,3,816,79
5627,3,816,70
5628,4,816,70
5629,0,816,135
5630,3,816,79
5631,11,816,79
5632,16,816,135
5633,0,816,135
5634,16,817,135
5635,0,817,135
